NumDots,SubdomainLevel,PathLevel,UrlLength,NumDashInHostname,AtSymbol,NumUnderscore,NumPercent,NumAmpersand,NumHash,NumNumericChars,NoHttps,PathLength,IpAddress,TildeSymbol,HostnameLength,DoubleSlashInPath,QueryLength,NumQueryComponents,FrequentDomainNameMismatch,NumSensitiveWords,NumDash,DomainInSubdomains,DomainInPaths,HttpsInHostname,RatioNum2Let,noOfBrackets,NonASCIIChar,RatioSubdomain2Domain,ExeSubdomain,Label
2,2,2,36,0,0,0,0,0,0,0,0,7,0,0,21,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0769230769230769,0,0
2,2,1,37,0,0,0,0,0,0,0,0,12,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
1,1,3,46,0,0,0,0,0,0,2,1,20,0,0,19,0,0,1,1,0,0,0,0,0,0.054054054054054,0,0,0.0,0,0
3,2,2,54,0,0,0,0,0,0,6,0,33,0,0,13,0,0,1,1,1,3,0,0,0,0.1621621621621621,0,0,0.2,0,0
3,2,1,46,0,0,0,0,0,0,0,1,19,0,0,20,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0833333333333333,0,0
3,2,1,46,0,0,0,0,0,0,0,0,13,0,0,25,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0588235294117647,0,0
2,2,3,41,0,0,0,0,0,0,0,0,19,0,0,14,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1428571428571428,0,0
1,1,2,34,0,0,0,0,0,0,0,1,5,0,0,22,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0
2,2,1,32,0,0,0,0,0,0,0,0,11,0,0,13,0,0,1,1,1,1,0,0,0,0.0,0,0,0.2,0,0
2,2,2,43,0,0,0,0,0,0,1,0,7,0,0,14,0,13,1,1,3,0,0,1,0,0.0294117647058823,0,0,0.125,0,0
2,2,1,26,0,0,0,0,0,0,0,0,1,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1111111111111111,0,0
3,2,2,58,0,0,0,0,0,0,0,0,26,0,0,24,0,0,1,1,1,0,0,0,0,0.0,1,0,0.0625,0,0
3,2,1,37,0,0,0,0,0,0,0,0,15,0,0,14,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1428571428571428,0,0
2,2,1,32,0,0,0,0,0,0,0,0,7,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
2,2,1,26,0,0,0,0,0,0,0,0,1,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
2,2,2,38,0,0,0,0,0,0,0,0,9,0,0,21,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0769230769230769,0,0
2,2,3,49,0,0,0,0,0,0,0,0,21,0,0,20,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0833333333333333,0,0
1,1,1,29,0,0,0,0,0,0,0,0,1,0,0,11,0,8,1,1,2,0,0,0,0,0.0,0,0,0.0,0,0
2,2,1,35,0,0,0,0,0,0,0,0,9,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,7,115,0,0,0,0,0,0,10,0,96,0,0,11,0,0,1,1,1,7,0,0,0,0.1162790697674418,0,0,0.25,0,0
1,1,2,38,0,0,0,0,0,0,0,1,12,0,0,19,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0
29,4,2,465,0,1,0,0,9,0,7,0,13,0,0,24,0,419,10,1,3,0,0,0,0,0.0199430199430199,0,0,0.4285714285714285,1,0
2,2,1,30,0,0,0,0,0,0,0,0,1,0,0,21,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0769230769230769,0,0
2,2,1,28,0,0,0,0,0,0,0,0,1,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,2,54,0,0,0,0,0,0,0,0,17,0,0,29,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0476190476190476,0,0
2,2,1,30,0,0,0,0,0,0,0,0,2,0,0,20,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0833333333333333,0,0
5,2,2,49,1,0,0,0,0,0,0,1,8,0,0,34,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,2,59,0,0,0,0,0,0,0,0,35,0,0,16,0,0,1,1,1,4,0,0,0,0.0,0,0,0.125,0,0
1,1,1,22,0,0,0,0,0,0,1,0,7,0,0,7,0,0,1,1,1,1,0,0,0,0.0666666666666666,0,0,0.0,0,0
3,2,1,47,0,0,0,0,0,0,0,0,13,0,0,26,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0555555555555555,0,0
4,3,2,40,0,0,0,0,0,0,0,0,17,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,1.0,0,0
3,3,3,57,0,0,0,0,0,0,0,0,29,0,0,20,0,0,1,1,1,1,0,0,0,0.0,0,0,0.6666666666666666,0,0
2,2,2,34,1,0,0,0,0,0,0,0,9,0,0,17,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1111111111111111,0,0
2,2,1,40,0,0,0,0,0,0,0,0,10,0,0,22,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0714285714285714,0,0
2,2,3,41,0,0,0,0,0,0,2,0,20,0,0,13,0,0,1,1,1,0,0,0,0,0.064516129032258,0,0,0.2,0,0
2,2,1,54,0,0,0,0,0,0,0,0,10,0,0,36,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0357142857142857,0,0
2,2,3,108,0,0,0,0,0,0,0,0,77,0,0,23,0,0,1,1,1,10,0,0,0,0.0,0,0,0.0666666666666666,0,0
2,2,1,26,0,0,0,0,0,0,0,0,1,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1111111111111111,0,0
2,2,4,49,0,0,0,0,0,0,13,0,25,0,0,16,0,0,1,1,1,0,0,0,0,0.4814814814814814,0,0,0.125,0,0
1,1,1,25,1,0,0,0,0,0,3,0,2,0,0,15,0,0,1,1,1,1,0,0,0,0.1875,0,0,0.0,0,0
1,1,1,41,0,0,0,0,0,0,0,0,24,0,0,9,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0,0,0
2,2,1,35,1,0,0,0,0,0,0,0,1,0,0,26,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0526315789473684,0,0
2,2,1,33,0,0,0,0,0,0,0,0,1,0,0,24,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0588235294117647,0,0
3,3,2,55,0,0,0,0,0,0,0,0,34,0,0,13,0,0,1,1,2,2,0,0,0,0.0,0,0,1.0,0,0
2,2,3,66,0,0,0,0,0,0,0,0,40,0,0,18,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0909090909090909,0,0
3,2,1,34,1,0,0,0,0,0,0,0,12,0,0,14,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1666666666666666,0,0
2,2,2,52,0,0,0,0,0,0,0,0,27,0,0,17,0,0,1,1,1,2,0,0,0,0.0,0,0,0.1,0,0
2,2,2,36,0,0,0,0,0,0,0,0,15,0,0,13,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1666666666666666,0,0
3,2,2,64,0,0,0,0,0,0,0,0,28,0,0,28,0,0,1,1,1,1,0,0,0,0.0,0,0,0.05,0,0
2,2,1,22,1,0,0,0,0,0,0,0,1,0,0,13,0,0,1,1,1,1,0,0,0,0.0,0,0,0.2,0,0
2,2,1,29,1,0,0,0,0,0,0,0,1,0,0,20,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0833333333333333,0,0
2,2,2,43,0,0,0,0,0,0,0,0,18,0,0,17,0,0,1,1,1,2,0,0,0,0.0,0,0,0.1111111111111111,0,0
4,2,3,59,1,0,0,0,0,0,0,0,22,0,0,29,0,0,1,1,2,1,0,0,0,0.0,0,0,0.0666666666666666,0,0
1,1,1,36,0,0,0,0,0,0,1,0,8,0,0,6,0,13,1,1,2,0,0,0,0,0.0344827586206896,0,0,0.0,0,0
2,2,3,54,0,0,0,0,0,0,0,0,22,0,0,24,0,0,1,1,1,3,0,0,0,0.0,0,0,0.0625,0,0
3,2,8,124,0,0,0,0,0,0,6,0,82,0,0,34,0,0,1,1,1,4,0,0,0,0.06,0,0,0.1111111111111111,0,0
2,2,1,24,0,0,0,0,0,0,0,0,1,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1428571428571428,0,0
3,3,3,41,1,0,0,0,0,0,0,0,14,0,0,19,0,0,1,1,1,1,0,0,0,0.0,0,0,1.0,0,0
2,2,1,53,0,0,0,0,0,0,0,0,22,0,0,23,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0666666666666666,0,0
2,2,2,44,0,0,0,0,0,0,0,0,18,0,0,18,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,1,36,0,0,0,0,0,0,0,0,1,0,0,27,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0526315789473684,0,0
3,2,1,101,2,0,0,0,0,0,31,1,13,0,0,38,0,42,1,1,0,2,0,0,0,0.5254237288135594,0,0,0.0833333333333333,0,0
2,2,1,46,0,0,0,0,0,0,0,0,15,0,0,23,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0666666666666666,0,0
2,2,1,28,0,0,0,0,0,0,0,0,1,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
3,2,3,54,0,0,0,0,0,0,0,0,26,0,0,20,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0833333333333333,0,0
2,2,1,27,0,0,0,0,0,0,0,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
2,2,2,38,0,0,0,0,0,0,0,0,15,0,0,15,0,0,1,1,1,1,0,0,0,0.0,0,0,0.125,0,0
4,3,1,39,0,0,0,0,0,0,0,0,15,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.6666666666666666,0,0
3,2,1,46,0,0,0,0,0,0,0,0,23,0,0,15,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1428571428571428,0,0
3,2,1,44,0,0,0,0,0,0,0,0,13,0,0,23,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0666666666666666,0,0
2,2,3,50,0,0,0,0,0,0,0,0,27,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,0
3,2,1,31,0,0,0,0,0,0,4,0,10,0,0,13,0,0,1,1,1,0,0,0,0,0.2,0,0,0.2,0,0
3,2,1,45,0,0,0,0,0,0,0,0,21,0,0,16,0,0,1,1,1,1,0,0,0,0.0,0,0,0.125,0,0
2,2,1,32,0,0,0,0,0,0,0,0,7,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1111111111111111,0,0
2,2,3,33,0,0,0,0,0,0,0,0,11,0,0,14,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1428571428571428,0,0
4,1,5,111,0,0,0,1,1,0,13,1,54,0,0,11,0,38,2,1,0,1,0,0,0,0.1625,0,0,0.0,0,0
2,2,4,85,0,0,0,0,0,0,0,0,56,0,0,21,0,0,1,1,2,3,0,0,0,0.0,0,0,0.0769230769230769,0,0
2,2,1,27,0,0,0,0,0,0,0,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
3,2,1,39,0,0,0,0,0,0,0,0,15,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,0
2,2,5,67,0,0,0,0,0,0,0,0,38,0,0,21,0,0,1,1,1,3,0,0,0,0.0,0,0,0.0769230769230769,0,0
3,3,4,51,0,0,0,0,0,0,4,0,26,0,0,17,0,0,1,1,1,1,0,0,0,0.1111111111111111,0,0,1.0,0,0
3,2,4,62,0,0,0,0,0,0,1,0,41,0,0,13,0,0,1,1,1,0,0,0,0,0.02,0,0,0.1666666666666666,0,0
1,1,2,26,0,0,0,0,0,0,0,0,6,0,0,12,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0,0,0
2,2,2,26,0,0,0,0,0,0,0,0,6,0,0,12,0,0,1,1,1,0,0,0,0,0.0,0,0,0.2,0,0
1,1,1,17,0,0,0,0,0,0,0,1,1,0,0,9,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0
3,2,1,34,0,0,0,0,0,0,0,0,11,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,0
2,2,1,24,0,0,0,0,0,0,0,0,1,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1428571428571428,0,0
2,2,1,30,0,0,0,0,0,0,0,0,1,0,0,21,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0769230769230769,0,0
2,2,4,67,0,0,0,0,0,0,2,0,38,0,0,21,0,0,1,1,1,1,0,0,0,0.0363636363636363,0,0,0.0769230769230769,0,0
2,1,3,48,0,0,0,0,0,0,0,1,19,0,0,22,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0
3,2,3,88,0,0,0,0,0,0,0,1,60,0,0,21,0,0,1,1,0,4,0,0,0,0.0,0,0,0.0769230769230769,0,0
3,3,2,50,0,0,0,0,0,0,0,0,24,0,0,18,0,0,1,1,1,1,0,0,0,0.0,0,0,1.0,0,0
2,2,2,37,0,0,0,0,0,0,0,0,14,0,0,15,0,0,1,0,1,0,0,0,0,0.0,0,0,0.1428571428571428,0,0
3,2,4,62,0,0,0,0,0,0,4,0,41,0,0,13,0,0,1,1,1,1,0,0,0,0.0851063829787234,0,0,0.2,0,0
2,2,1,32,0,0,0,0,0,0,0,0,1,0,0,23,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0666666666666666,0,0
3,2,6,81,0,0,0,0,0,0,0,0,49,0,0,24,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0625,0,0
3,2,1,37,0,0,0,0,0,0,0,0,17,0,0,12,0,0,1,1,1,0,0,0,0,0.0,0,0,0.2,0,0
3,2,4,44,0,0,0,0,0,0,3,0,21,0,0,15,0,0,1,1,1,0,0,0,0,0.0967741935483871,0,0,0.125,0,0
3,2,1,34,0,0,0,0,0,0,0,0,10,0,0,16,0,0,1,1,3,0,0,0,0,0.0,0,0,0.2,0,0
3,2,2,57,0,0,0,0,0,0,3,0,25,0,0,24,0,0,1,1,1,1,0,0,0,0.0666666666666666,0,0,0.0769230769230769,0,0
2,2,4,95,1,0,0,0,0,0,0,0,66,0,0,21,0,0,1,1,1,6,0,0,0,0.0,0,8,0.0714285714285714,0,0
2,2,2,44,0,0,0,0,0,0,0,0,19,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1666666666666666,0,0
5,1,2,113,0,0,0,0,1,0,2,1,16,0,0,10,0,79,2,1,1,0,0,0,0,0.0229885057471264,0,0,0.0,0,0
2,2,1,60,0,0,0,0,0,0,0,0,28,0,0,24,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0625,0,0
3,2,1,34,0,0,0,0,0,0,0,0,11,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,0
2,2,1,40,0,0,0,0,0,0,0,0,6,0,0,26,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0555555555555555,0,0
3,3,3,51,0,0,0,0,0,0,0,0,22,0,0,21,0,0,1,1,1,2,0,0,0,0.0,0,0,0.6666666666666666,0,0
2,2,3,62,0,0,0,0,0,0,0,0,35,0,0,19,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,2,41,0,0,0,0,0,0,0,0,15,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
2,2,1,39,1,0,0,0,0,0,1,0,1,0,0,30,0,0,1,1,1,1,0,0,0,0.032258064516129,0,0,0.1,0,0
2,2,3,62,0,0,0,0,0,0,0,0,38,0,0,16,0,0,1,1,1,1,0,0,0,0.0,0,0,0.125,0,0
2,2,2,85,0,0,0,0,0,0,0,0,55,0,0,22,0,0,1,1,1,3,0,0,0,0.0,0,0,0.0714285714285714,0,0
2,2,2,49,0,0,0,0,0,0,0,0,21,0,0,20,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0833333333333333,0,0
3,3,3,48,0,0,0,0,0,0,3,0,23,0,0,17,0,0,1,1,2,0,0,0,0,0.0857142857142857,0,0,1.0,0,0
3,2,1,55,0,0,0,0,0,0,0,0,30,0,0,17,0,0,1,1,1,2,0,0,0,0.0,0,0,0.1111111111111111,0,0
2,2,2,49,0,0,0,0,0,0,0,1,28,0,0,14,0,0,1,1,0,2,0,0,0,0.0,0,0,0.1428571428571428,0,0
2,2,3,66,0,0,0,0,0,0,0,0,39,0,0,19,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,1,33,1,0,0,0,0,0,0,0,1,0,0,24,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0625,0,0
2,2,2,76,0,0,0,0,0,0,13,0,53,0,0,15,0,0,1,1,1,5,0,0,0,0.2549019607843137,0,0,0.1428571428571428,0,0
2,2,1,30,0,0,0,0,0,0,0,0,1,0,0,21,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0769230769230769,0,0
2,2,2,38,0,0,0,0,0,0,0,0,19,0,0,11,0,0,1,1,1,1,0,0,0,0.0,0,0,0.3333333333333333,0,0
3,2,2,58,0,0,0,0,0,0,0,0,29,0,0,21,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0714285714285714,0,0
2,2,1,41,0,0,0,0,0,0,5,0,1,0,0,32,0,0,1,1,2,0,0,0,0,0.1666666666666666,0,0,0.0769230769230769,0,0
3,3,4,42,0,0,0,0,0,0,0,0,20,0,0,14,0,0,1,1,1,0,0,0,0,0.0,0,0,1.0,0,0
3,3,2,36,0,0,0,0,0,0,0,0,9,0,0,19,0,0,1,1,1,1,0,0,0,0.0,0,0,0.6666666666666666,0,0
2,2,1,32,0,0,0,0,0,0,3,0,1,0,0,23,0,0,1,0,1,0,0,0,0,0.1304347826086956,0,0,0.125,0,0
3,2,1,57,0,0,0,0,0,0,0,0,30,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
3,2,1,35,0,0,0,0,0,0,0,0,14,0,0,13,0,0,1,1,1,0,0,0,0,0.0,0,0,0.2,0,0
2,2,1,45,1,0,0,0,0,0,0,0,10,0,0,27,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0526315789473684,0,0
4,3,1,51,1,0,0,0,0,0,0,0,20,0,0,23,0,0,1,1,1,2,0,0,0,0.0,0,0,1.0,0,0
2,2,3,36,0,0,0,0,0,0,0,0,11,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
3,3,2,33,0,0,0,0,0,0,0,0,6,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.6666666666666666,0,0
3,2,3,50,0,0,0,0,0,0,0,0,29,0,0,13,0,0,1,1,1,0,0,0,0,0.0,0,0,0.2,0,0
2,2,2,46,0,0,0,0,0,0,0,0,24,0,0,14,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1666666666666666,0,0
2,2,1,40,0,0,0,0,0,0,0,0,9,0,0,23,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0666666666666666,0,0
2,2,2,43,0,0,0,0,0,0,0,0,22,0,0,13,0,0,1,1,1,3,0,0,0,0.0,0,0,0.2,0,0
3,2,4,87,0,0,0,0,0,0,8,0,63,0,0,16,0,0,1,1,1,0,0,0,0,0.123076923076923,0,0,0.1428571428571428,0,0
2,2,1,20,0,0,0,0,0,0,0,0,1,0,0,11,0,0,1,1,1,0,0,0,0,0.0,0,0,0.25,0,0
2,2,1,23,0,0,0,0,0,0,0,0,1,0,0,14,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1666666666666666,0,0
3,2,6,85,0,0,0,0,0,0,0,0,61,0,0,16,0,0,1,1,1,2,0,0,0,0.0,0,0,0.1111111111111111,0,0
2,2,1,33,0,0,0,0,0,0,0,0,1,0,0,24,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0625,0,0
2,2,1,29,0,0,0,0,0,0,0,0,1,0,0,20,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0833333333333333,0,0
2,2,1,31,0,0,0,0,0,0,0,1,1,0,0,23,0,0,1,1,0,0,0,0,0,0.0,0,0,0.0625,0,0
2,2,2,46,0,0,0,0,0,0,0,0,24,0,0,14,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1666666666666666,0,0
2,2,2,34,0,0,0,0,0,0,0,0,9,0,0,17,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1111111111111111,0,0
3,3,1,27,0,0,0,0,0,0,0,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,1.0,0,0
3,3,2,38,1,0,0,0,0,0,0,0,10,0,0,20,0,0,1,1,1,1,0,0,0,0.0,0,0,1.0,0,0
3,2,1,42,0,0,0,0,0,0,0,0,15,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,1,27,0,0,0,0,0,0,0,0,1,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
3,3,2,37,1,0,0,0,0,0,0,0,6,0,0,23,0,0,1,1,1,1,0,0,0,0.0,0,0,1.0,0,0
2,1,3,49,1,0,0,0,0,0,0,1,29,0,0,13,0,0,1,1,2,1,0,0,0,0.0,0,0,0.0,0,0
2,2,1,28,0,0,0,0,0,0,0,0,1,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,1,39,0,0,0,0,0,0,0,0,16,0,0,15,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1428571428571428,0,0
2,2,2,54,1,0,0,0,0,0,0,0,22,0,0,24,0,0,1,1,1,3,0,0,0,0.0,0,0,0.0588235294117647,0,0
2,2,1,55,0,0,0,0,0,0,0,0,21,0,0,26,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0555555555555555,0,0
3,3,2,56,0,0,0,0,0,0,0,0,29,0,0,19,0,0,1,1,1,2,0,0,0,0.0,0,0,0.6666666666666666,0,0
2,2,1,33,0,0,0,0,0,0,0,0,10,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1428571428571428,0,0
3,2,1,36,0,0,0,0,0,0,0,0,10,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
4,4,1,67,2,0,0,0,0,0,8,1,1,0,0,59,0,0,1,1,0,2,0,0,0,0.1632653061224489,0,0,0.4285714285714285,1,0
3,3,2,36,0,0,0,0,0,0,0,0,9,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.6666666666666666,0,0
3,3,3,57,1,0,0,0,0,0,0,0,24,0,0,25,0,0,1,1,1,2,0,0,0,0.0,0,0,1.0,0,0
2,2,4,54,0,0,0,0,0,0,3,0,31,0,0,15,0,0,1,1,1,0,0,0,0,0.0714285714285714,0,0,0.1666666666666666,0,0
3,2,5,70,0,0,0,0,0,0,3,0,40,0,0,22,0,0,1,1,1,1,0,0,0,0.0545454545454545,0,0,0.0666666666666666,0,0
2,2,1,31,0,0,0,0,0,0,0,0,1,0,0,22,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0714285714285714,0,0
2,2,2,41,1,0,0,0,0,0,0,0,13,0,0,20,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0833333333333333,0,0
3,2,2,66,0,0,0,0,0,0,0,0,28,0,0,30,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0454545454545454,0,0
2,2,1,24,0,0,0,0,0,0,0,0,1,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1428571428571428,0,0
2,2,2,41,0,0,0,0,0,0,0,0,15,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
3,2,1,38,0,0,0,0,0,0,0,0,16,0,0,14,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1428571428571428,0,0
2,1,2,32,0,0,0,0,0,0,0,1,11,0,0,14,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0,0,0
2,2,2,42,0,0,0,0,0,0,0,0,13,0,0,21,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0769230769230769,0,0
3,3,3,68,0,0,0,0,0,0,0,0,43,0,0,17,0,0,1,1,1,2,0,0,0,0.0,0,0,1.0,0,0
3,2,2,91,2,0,0,0,0,0,19,0,26,0,0,47,0,9,1,1,1,3,0,0,0,0.3220338983050847,0,0,0.1428571428571428,0,0
4,3,1,42,0,0,0,0,0,0,0,0,19,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,1.0,0,0
3,3,3,42,0,0,0,0,0,0,3,0,18,0,0,16,0,0,1,1,1,1,0,0,0,0.1034482758620689,0,0,1.0,0,0
3,2,1,75,0,0,0,0,0,0,0,0,42,0,0,25,0,0,1,1,1,4,0,0,0,0.0,0,0,0.0588235294117647,0,0
3,2,1,38,0,0,0,0,0,0,0,0,15,0,0,15,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1428571428571428,0,0
3,2,1,41,0,0,0,0,0,0,0,0,15,0,0,18,0,0,1,1,1,0,0,0,0,0.0,0,0,0.1,0,0
2,1,4,117,0,0,0,0,0,0,52,0,92,0,0,17,0,0,1,1,1,0,0,0,0,0.9285714285714286,0,0,0.0,0,0
2,2,1,54,0,0,0,0,0,0,0,0,25,0,0,21,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0769230769230769,0,0
2,2,1,49,0,0,0,0,0,0,0,0,26,0,0,15,0,0,1,1,1,2,0,0,0,0.0,0,0,0.1428571428571428,0,0
3,2,1,40,0,0,0,0,0,0,0,0,10,0,0,22,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0666666666666666,0,0
3,1,2,65,1,0,0,0,0,0,7,1,23,0,0,15,0,19,1,1,0,1,0,0,0,0.1489361702127659,0,0,0.0,0,0
1,1,5,97,0,0,0,0,0,0,8,1,75,0,0,15,0,0,1,1,1,9,0,0,0,0.1126760563380281,0,0,0.0,0,0
2,1,2,56,2,0,0,0,0,0,0,0,27,0,0,21,0,0,1,1,1,2,0,0,0,0.0,0,0,0.0,0,0
2,2,3,47,0,0,0,0,0,0,0,0,17,0,0,22,0,0,1,1,2,0,0,0,0,0.0,0,0,0.0714285714285714,0,0
3,3,1,29,0,0,0,0,0,0,1,0,1,0,0,20,0,0,1,1,1,0,0,0,0,0.0476190476190476,0,0,0.6666666666666666,0,0
2,2,2,34,0,0,0,0,0,0,0,0,9,0,0,17,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1111111111111111,0,0
2,2,1,35,0,0,0,0,0,0,0,0,1,0,0,26,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0555555555555555,0,0
2,2,1,41,0,0,0,0,0,0,0,0,14,0,0,19,0,0,1,1,1,0,0,0,0,0.0,0,0,0.0909090909090909,0,0
2,2,1,25,0,0,0,0,0,0,0,0,1,0,0,16,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,0
2,2,3,39,0,0,0,0,0,0,0,0,16,0,0,15,0,0,1,1,1,0,0,0,0,0.0,0,0,0.125,0,0
2,2,1,34,0,0,0,0,0,0,0,0,11,0,0,15,0,0,1,1,1,1,0,0,0,0.0,0,0,0.1428571428571428,0,0
3,3,4,46,0,0,0,0,0,0,2,0,20,0,0,18,0,0,1,1,1,0,0,0,0,0.0606060606060606,0,0,1.0,0,0
2,2,1,24,0,0,0,0,0,0,1,0,1,0,0,15,0,0,1,1,1,0,0,0,0,0.0588235294117647,0,0,0.1428571428571428,0,0
2,2,2,57,0,0,0,0,0,0,0,0,20,0,0,29,0,0,1,1,1,1,0,0,0,0.0,0,0,0.0476190476190476,0,0
2,2,1,19,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,1,1,0,0,0,0,0.0,0,0,0.3333333333333333,0,0
